,2,3,24,25
30079,48,48,100,100
30080,48,48,100,100
30081,102,102,48,49
30082,102,102,48,49
30083,53,52,50,48
30084,48,48,100,100
30085,53,100,50,53
30086,50,50,52,57
30087,53,52,50,48
30088,54,57,49,57
30089,52,53,54,100
30090,100,55,98,97
30091,102,102,48,49
30092,102,102,48,49
30093,53,52,50,48
30094,102,102,48,49
30095,53,53,54,100
30096,102,102,48,49
30097,102,102,48,49
30098,102,102,48,49
30099,102,102,48,49
30100,102,102,48,49
30101,48,48,48,48
30102,53,53,54,100
30103,51,52,48,48
30104,102,102,48,49
30105,48,48,100,100
30106,48,51,98,101
30107,51,98,56,48
30108,48,48,100,100
30109,48,48,100,100
30110,48,48,100,100
30111,48,56,53,52
30112,102,102,48,49
30113,48,48,100,100
30114,48,48,100,100
30115,48,51,99,52
30116,53,53,54,100
30117,102,102,48,49
30118,48,48,100,100
30119,102,102,48,49
30120,48,51,52,57
30121,51,52,48,48
30122,102,102,48,49
30123,48,48,100,100
30124,48,51,57,57
30125,48,48,100,100
30126,102,102,48,49
30127,48,56,100,100
30128,102,102,48,49
30129,53,53,54,100
30130,102,102,48,49
30131,53,52,50,48
30132,56,49,53,49
30133,48,48,100,100
30134,102,102,48,49
30135,48,49,100,100
30136,48,48,100,100
30137,102,102,48,49
30138,48,56,100,100
30139,48,51,48,49
30140,48,51,56,48
30141,102,102,48,49
30142,48,49,100,100
30143,48,48,100,100
30144,52,53,55,51
30145,48,48,100,100
30146,48,51,56,57
30147,56,50,100,50
30148,48,51,51,51
30149,102,102,48,49
30150,100,102,53,98
30151,48,48,100,100
30152,48,48,100,100
30153,48,48,100,100
30154,102,102,48,49
30155,57,57,54,102
30156,102,102,48,49
30157,48,48,100,100
30158,52,100,54,54
30159,102,102,48,49
30160,48,48,100,100
30161,48,48,100,100
30162,48,49,100,100
30163,101,48,99,49
30164,48,48,100,100
30165,52,53,50,100
30166,102,102,48,49
30167,97,100,97,102
30168,102,102,48,49
30169,48,48,100,100
30170,48,51,100,97
30171,48,55,97,99
30172,48,48,100,100
30173,48,51,51,54
30174,50,50,52,57
30175,48,48,100,100
30176,48,51,56,97
30177,48,56,100,100
30178,48,57,100,100
30179,48,48,100,100
30180,48,48,100,100
30181,102,102,48,49
30182,99,51,100,51
30183,48,48,100,100
30184,48,48,100,100
30185,48,49,50,100
30186,102,102,48,49
30187,53,52,50,48
30188,51,52,48,48
30189,48,48,100,100
30190,48,48,100,100
30191,50,100,53,52
30192,51,51,54,57
30193,51,52,48,48
30194,48,49,100,100
30195,48,51,98,100
30196,48,48,100,100
30197,102,102,48,49
30198,50,50,52,57
30199,102,102,48,49
30200,51,99,53,99
30201,102,102,48,49
30202,48,51,102,102
30203,48,48,100,100
30204,48,57,100,100
30205,102,97,51,97
30206,56,55,48,102
30207,48,48,100,100
30208,48,48,100,100
30209,102,102,48,49
30210,48,48,100,100
30211,102,102,48,49
30212,102,102,48,49
30213,102,102,48,49
30214,48,56,100,100
30215,48,55,97,99
30216,48,51,48,57
30217,48,48,100,100
30218,102,102,48,49
30219,48,56,100,100
30220,53,52,50,48
30221,102,102,48,49
30222,102,102,48,49
30223,48,48,100,100
30224,48,48,100,100
30225,102,102,48,49
30226,48,48,100,100
30227,49,56,99,51
30228,48,56,100,100
30229,48,48,100,100
30230,102,102,48,49
30231,52,100,53,49
30232,48,56,100,100
30233,48,56,100,100
30234,48,51,100,50
30235,48,51,52,55
30236,52,53,50,100
30237,48,48,100,100
30238,48,56,100,100
30239,53,50,49,51
30240,48,48,100,100
30241,99,54,54,49
30242,100,50,52,56
30243,102,102,48,49
30244,48,48,100,100
30245,48,48,100,100
30246,48,48,100,100
30247,102,102,48,49
30248,52,54,100,97
30249,48,48,100,100
30250,48,48,100,100
30251,48,48,100,100
30252,102,102,48,49
30253,52,53,54,100
30254,102,102,48,49
30255,52,53,54,100
30256,53,53,54,100
30257,48,48,100,100
30258,48,51,51,54
30259,102,101,54,49
30260,48,51,48,50
30261,53,52,50,48
30262,48,51,48,49
30263,102,102,48,49
30264,48,49,100,100
30265,48,48,100,100
30266,48,48,100,100
30267,48,48,100,100
30268,48,56,100,100
30269,102,102,48,49
30270,102,102,48,49
30271,48,49,100,100
30272,102,102,48,49
30273,55,100,48,102
30274,48,48,100,100
30275,102,102,48,49
30276,52,53,55,51
30277,48,51,49,102
30278,98,97,52,57
30279,52,53,55,51
30280,48,48,100,100
30281,48,48,100,100
30282,48,48,100,100
30283,52,53,54,100
30284,102,48,99,98
30285,52,53,55,51
30286,48,48,100,100
30287,102,102,48,49
30288,48,49,100,100
30289,51,52,48,48
30290,48,51,99,100
30291,102,102,48,49
30292,48,48,100,100
30293,52,53,50,100
30294,102,102,48,49
30295,102,102,48,49
30296,55,48,97,97
30297,48,48,100,100
30298,48,51,49,100
30299,102,102,48,49
30300,48,48,100,100
30301,49,101,55,102
30302,52,53,55,51
30303,51,99,53,53
30304,48,48,100,100
30305,102,102,48,49
30306,48,51,98,56
30307,48,48,100,100
30308,53,53,54,100
30309,102,102,48,49
30310,48,51,50,102
30311,99,52,97,98
30312,48,48,100,100
30313,102,102,48,49
30314,50,50,52,57
30315,52,53,55,51
30316,102,102,48,49
30317,48,48,100,100
30318,102,102,48,49
30319,48,51,97,55
30320,48,48,100,100
30321,57,56,48,101
30322,52,53,50,100
30323,48,48,100,100
30324,49,51,56,55
30325,48,48,100,100
30326,54,99,100,57
30327,97,50,97,101
30328,102,102,48,49
30329,98,51,54,98
30330,48,51,56,99
30331,51,52,48,48
30332,53,53,54,100
30333,48,48,100,100
30334,102,102,48,49
30335,48,48,100,100
30336,56,55,99,98
30337,48,48,100,100
30338,53,52,50,48
30339,48,51,100,51
30340,53,53,54,100
30341,53,52,50,48
30342,48,51,50,102
30343,52,53,54,100
30344,48,48,100,100
30345,48,55,55,52
30346,102,102,48,49
30347,102,102,48,49
30348,48,48,100,100
30349,53,53,54,100
30350,48,48,100,100
30351,48,51,57,51
30352,48,49,100,100
30353,48,48,100,100
30354,53,52,50,48
30355,48,48,100,100
30356,48,51,50,102
30357,48,48,100,100
30358,52,53,55,51
30359,102,102,48,49
30360,48,48,100,100
30361,48,48,100,100
30362,48,56,100,100
30363,102,102,48,49
30364,48,48,100,100
30365,50,50,52,57
30366,48,48,100,100
30367,53,52,50,48
30368,48,48,100,100
30369,102,102,48,49
30370,48,48,100,100
30371,53,52,50,48
30372,48,48,100,100
30373,48,56,100,100
30374,48,48,100,100
30375,48,51,57,99
30376,48,48,100,100
30377,48,48,100,100
30378,52,53,50,100
30379,48,49,100,100
30380,48,49,100,100
30381,102,102,48,49
30382,51,49,101,102
30383,48,51,50,97
30384,48,51,100,55
30385,102,102,48,49
30386,53,52,50,48
30387,51,54,54,50
30388,48,48,100,100
30389,102,102,48,49
30390,48,49,100,100
30391,100,100,49,48
30392,51,99,48,55
30393,51,52,48,48
30394,48,48,100,100
30395,48,48,100,100
30396,48,57,100,100
30397,48,55,97,99
30398,48,48,100,100
30399,102,102,48,49
30400,52,53,50,100
30401,48,51,101,54
30402,52,53,50,100
30403,48,48,100,100
30404,52,53,50,100
30405,52,53,55,51
30406,48,49,53,54
30407,102,102,48,49
30408,48,48,100,100
30409,98,99,57,102
30410,53,52,50,48
30411,53,53,54,100
30412,48,48,100,100
30413,48,49,100,100
30414,48,48,100,100
30415,102,102,48,49
30416,52,53,55,51
30417,53,52,50,48
30418,53,49,99,55
30419,52,53,50,100
30420,102,102,48,49
30421,48,48,100,100
30422,48,51,101,48
30423,102,56,101,97
30424,52,53,50,100
30425,50,50,52,57
30426,48,51,51,55
30427,99,50,49,100
30428,48,51,102,49
30429,102,50,53,102
30430,48,49,100,100
30431,102,102,48,49
30432,102,102,48,49
30433,48,101,54,101
30434,48,49,100,100
30435,53,52,50,48
30436,52,53,50,100
30437,102,102,48,49
30438,48,48,100,100
30439,48,48,100,100
30440,54,53,51,101
30441,102,102,48,49
30442,48,48,100,100
30443,52,53,55,51
30444,101,99,53,53
30445,48,48,100,100
30446,48,51,53,55
30447,48,51,48,53
30448,52,53,54,100
30449,48,48,100,100
30450,50,50,52,57
30451,102,102,48,49
30452,48,57,100,100
30453,48,48,100,100
30454,52,53,55,51
30455,97,55,102,98
30456,102,102,48,49
30457,102,102,48,49
30458,101,99,55,100
30459,102,102,48,49
30460,51,52,48,48
30461,48,48,100,100
30462,52,53,54,100
30463,99,51,54,97
30464,48,48,100,100
30465,48,56,100,100
30466,48,48,100,100
30467,102,102,48,49
30468,48,48,100,100
30469,102,102,48,49
30470,53,53,54,100
30471,48,48,100,100
30472,102,102,48,49
30473,48,48,100,100
30474,53,52,50,48
30475,48,48,100,100
30476,102,102,48,49
30477,102,102,48,49
30478,52,53,55,51
30479,99,48,101,56
30480,53,51,55,57
30481,102,102,48,49
30482,48,55,97,99
30483,54,54,102,48
30484,102,102,48,49
30485,100,50,56,101
30486,48,48,100,100
30487,48,48,100,100
30488,48,48,100,100
30489,52,53,54,100
30490,102,102,48,49
30491,48,51,55,102
30492,57,102,53,97
30493,48,51,50,56
30494,102,98,49,53
30495,48,51,102,55
30496,49,50,51,56
30497,48,48,100,100
30498,102,102,48,49
30499,48,48,100,100
30500,48,49,100,100
30501,102,102,48,49
30502,51,52,48,48
30503,52,53,50,100
30504,48,48,100,100
30505,53,57,51,100
30506,99,55,54,102
30507,48,48,100,100
30508,102,102,48,49
30509,51,97,102,102
30510,48,48,100,100
30511,57,55,54,99
30512,51,52,48,48
30513,48,48,100,100
30514,48,51,56,55
30515,48,51,100,54
30516,56,57,51,51
30517,48,51,48,99
30518,48,49,55,97
30519,48,56,100,100
30520,48,51,56,100
30521,51,53,98,51
30522,52,53,55,51
30523,51,101,99,52
30524,48,48,100,100
30525,48,49,100,100
30526,102,102,48,49
30527,102,102,48,49
30528,48,51,48,50
30529,49,52,98,53
30530,52,53,50,100
30531,102,102,48,49
30532,97,56,57,48
30533,48,48,100,100
30534,52,53,55,51
30535,48,49,100,100
30536,50,50,52,57
30537,48,48,100,100
30538,48,56,100,100
30539,53,50,99,49
30540,48,48,100,100
30541,57,50,53,100
30542,48,48,100,100
30543,52,53,50,100
30544,48,48,100,100
30545,48,48,100,100
30546,53,52,50,48
30547,50,50,52,57
30548,48,48,100,100
30549,48,48,100,100
30550,52,53,55,51
30551,48,51,50,102
30552,48,48,100,100
30553,51,52,48,48
30554,48,48,100,100
30555,48,51,97,51
30556,52,53,55,51
30557,102,102,48,49
30558,53,53,54,100
30559,48,49,100,100
30560,48,56,100,100
30561,48,48,100,100
30562,54,48,99,50
30563,48,51,53,55
30564,48,51,51,99
30565,50,50,52,57
30566,52,53,50,100
30567,52,53,50,100
30568,53,52,50,48
30569,48,51,50,102
30570,48,48,100,100
30571,99,51,57,101
30572,48,48,100,100
30573,51,52,48,48
30574,52,53,50,100
30575,48,51,49,98
30576,52,53,50,100
30577,48,51,56,102
30578,51,52,48,48
30579,102,102,48,49
30580,48,48,100,100
30581,98,53,99,101
30582,48,48,100,100
30583,48,48,100,100
30584,53,52,50,48
30585,50,50,52,57
30586,48,51,102,57
30587,48,48,100,100
30588,53,52,50,48
30589,50,50,52,57
30590,48,56,100,100
30591,48,56,100,100
30592,102,102,48,49
30593,99,55,50,51
30594,56,53,101,48
30595,50,50,52,57
30596,51,50,98,55
30597,53,53,54,100
30598,48,48,100,100
30599,48,51,98,57
30600,56,55,52,99
30601,48,51,49,97
30602,51,99,56,48
30603,48,51,49,51
30604,48,48,100,100
30605,48,49,100,100
30606,102,102,48,49
30607,48,48,100,100
30608,48,48,100,100
30609,48,51,48,102
30610,48,51,54,52
30611,48,48,100,100
30612,48,51,50,50
30613,102,102,48,49
30614,102,102,48,49
30615,48,48,100,100
30616,52,53,54,100
30617,102,102,48,49
30618,53,53,54,100
30619,102,102,48,49
30620,102,102,48,49
30621,48,48,100,100
30622,51,97,51,48
30623,54,54,102,51
30624,48,48,100,100
30625,48,51,48,50
30626,48,51,53,57
30627,48,51,97,53
30628,102,102,48,49
30629,98,101,49,98
30630,48,51,48,54
30631,57,51,98,48
30632,102,102,48,49
30633,48,49,100,100
30634,48,51,55,57
30635,102,102,48,49
30636,48,51,97,49
30637,48,48,100,100
30638,52,53,55,51
30639,48,48,100,100
30640,48,49,100,100
30641,48,48,100,100
30642,48,56,100,100
30643,102,102,48,49
30644,97,50,50,101
30645,48,51,53,99
30646,48,48,100,100
30647,48,51,52,102
30648,48,55,52,99
30649,48,48,100,100
30650,48,48,100,100
30651,98,49,56,99
30652,48,48,100,100
30653,51,52,48,48
30654,48,48,100,100
30655,100,102,56,51
30656,102,102,48,49
30657,48,51,100,49
30658,102,102,48,49
30659,48,51,52,97
30660,48,56,100,100
30661,48,48,100,100
30662,102,102,48,49
30663,102,102,48,49
30664,48,51,97,102
30665,48,57,100,100
30666,48,48,100,100
30667,101,97,97,52
30668,48,48,100,100
30669,48,48,100,100
30670,102,102,48,49
30671,102,102,48,49
30672,102,102,48,49
30673,48,49,100,100
30674,48,49,100,100
30675,100,53,100,50
30676,52,53,50,100
30677,102,55,48,56
30678,48,51,55,57
30679,48,48,100,100
30680,53,53,54,100
30681,53,52,50,48
30682,48,48,100,100
30683,48,49,100,100
30684,48,48,100,100
30685,48,49,100,100
30686,48,48,100,100
30687,55,51,53,52
30688,48,55,97,99
30689,102,102,48,49
30690,48,48,100,100
30691,52,53,55,51
30692,102,102,48,49
30693,51,57,99,99
30694,48,48,100,100
30695,53,53,54,100
30696,48,48,100,100
30697,52,53,55,51
30698,102,102,48,49
30699,52,53,54,100
30700,102,102,48,49
30701,48,48,100,100
30702,48,48,100,100
30703,102,102,48,49
30704,48,48,100,100
30705,48,56,100,100
30706,48,56,100,100
30707,102,48,56,98
30708,52,53,55,51
30709,52,53,55,51
30710,48,48,100,100
30711,48,51,54,99
30712,102,102,48,49
30713,102,102,48,49
30714,48,48,100,100
30715,99,99,97,48
30716,102,102,48,49
30717,48,48,100,100
30718,48,51,52,57
30719,56,50,55,52
30720,102,102,48,49
30721,102,102,48,49
30722,48,48,100,100
30723,48,48,100,100
30724,48,48,100,100
30725,100,101,51,99
30726,48,48,100,100
30727,48,48,100,100
30728,53,53,54,100
30729,48,48,100,100
30730,48,51,52,50
30731,55,101,99,97
30732,53,52,50,48
30733,102,102,48,49
30734,48,49,100,100
30735,102,102,48,49
30736,48,51,53,52
30737,48,48,100,100
30738,48,51,48,56
30739,102,102,48,49
30740,102,102,48,49
30741,48,48,100,100
30742,97,48,48,52
30743,48,48,100,100
30744,102,102,48,49
30745,102,102,48,49
30746,48,48,100,100
30747,48,48,100,100
30748,48,51,97,101
30749,48,48,100,100
30750,53,52,50,48
30751,48,49,100,100
30752,51,52,48,48
30753,48,48,100,100
30754,52,101,99,102
30755,102,102,48,49
30756,51,52,48,48
30757,52,53,55,51
30758,52,53,54,100
30759,48,48,100,100
30760,53,52,50,48
30761,48,48,100,100
30762,102,102,48,49
30763,49,100,102,49
30764,57,52,99,99
30765,48,57,100,100
30766,52,53,55,51
30767,56,102,97,97
30768,48,51,52,50
30769,48,48,100,100
30770,53,53,54,100
30771,48,51,50,54
30772,48,48,100,100
30773,48,48,100,100
30774,48,48,100,100
30775,102,102,48,49
30776,48,48,100,100
30777,102,102,48,49
30778,48,48,100,100
30779,102,102,48,49
30780,52,53,55,51
30781,48,55,97,99
30782,48,49,100,100
30783,50,50,52,57
30784,102,102,48,49
30785,57,100,53,56
30786,52,53,55,51
30787,52,53,50,100
30788,53,53,54,100
30789,48,48,100,100
30790,102,102,48,49
30791,102,102,48,49
30792,52,53,55,51
30793,48,48,100,100
30794,48,48,100,100
30795,102,102,48,49
30796,51,52,48,48
30797,48,48,100,100
30798,48,51,48,50
30799,102,53,53,55
30800,102,102,48,49
30801,102,102,48,49
30802,102,102,48,49
30803,102,102,48,49
30804,97,97,101,48
30805,53,53,54,100
30806,50,50,52,57
30807,50,50,52,57
30808,48,48,100,100
30809,48,56,100,100
30810,48,51,54,51
30811,102,102,48,49
30812,102,102,48,49
30813,48,48,100,100
30814,48,51,54,49
30815,48,51,56,99
30816,102,53,100,56
30817,48,49,100,100
30818,102,102,48,49
30819,48,51,55,56
30820,48,48,100,100
30821,48,48,100,100
30822,97,53,49,102
30823,52,101,55,98
30824,48,56,100,100
30825,48,49,100,100
30826,50,56,101,99
30827,102,102,48,49
30828,48,48,100,100
30829,52,53,50,100
30830,48,48,100,100
30831,98,53,98,54
30832,48,49,100,100
30833,48,48,100,100
30834,48,48,100,100
30835,53,101,53,99
30836,102,102,48,49
30837,52,101,97,100
30838,102,102,48,49
30839,52,53,55,51
30840,102,102,48,49
30841,102,102,48,49
30842,102,102,48,49
30843,102,102,48,49
30844,52,53,55,51
30845,102,102,48,49
30846,48,51,50,52
30847,53,53,54,100
30848,53,53,54,100
30849,48,48,100,100
30850,102,102,48,49
30851,48,51,56,98
30852,49,52,50,99
30853,48,51,102,50
30854,48,57,100,100
30855,48,48,100,100
30856,102,102,48,49
30857,48,48,100,100
30858,102,98,54,53
30859,48,48,100,100
30860,102,102,48,49
30861,48,48,100,100
30862,102,102,48,49
30863,52,53,50,100
30864,102,102,48,49
30865,102,97,55,102
30866,102,102,48,49
30867,48,48,100,100
30868,102,102,48,49
30869,98,98,52,53
30870,48,56,100,100
30871,100,102,97,49
30872,48,56,100,100
30873,52,53,55,51
30874,48,51,53,101
30875,102,102,48,49
30876,102,102,48,49
30877,56,57,57,52
30878,102,102,48,49
30879,48,48,100,100
30880,102,102,48,49
30881,48,49,100,100
30882,102,102,48,49
30883,48,48,100,100
30884,52,53,55,51
30885,102,102,48,49
30886,48,48,100,100
30887,48,48,100,100
30888,102,102,48,49
30889,53,55,101,98
30890,49,52,101,101
30891,102,102,48,49
30892,50,50,52,57
30893,102,102,48,49
30894,48,49,100,100
30895,102,102,48,49
30896,102,102,48,49
30897,102,102,48,49
30898,48,51,100,48
30899,102,102,48,49
30900,48,51,99,52
30901,48,48,100,100
30902,102,102,48,49
30903,53,53,54,100
30904,48,48,100,100
30905,55,99,53,102
30906,52,53,55,51
30907,48,48,100,100
30908,48,48,100,100
30909,48,51,51,53
30910,48,99,55,54
30911,102,102,48,49
30912,53,52,50,48
30913,48,48,100,100
30914,52,53,50,100
30915,48,48,100,100
30916,48,51,53,100
30917,48,48,100,100
30918,48,48,100,100
30919,102,102,48,49
30920,55,52,48,51
30921,48,48,100,100
30922,102,102,48,49
30923,102,102,48,49
30924,48,48,100,100
30925,48,48,100,100
30926,53,53,54,100
30927,48,48,100,100
30928,52,53,55,51
30929,48,49,100,100
30930,57,102,50,52
30931,48,57,100,100
30932,102,102,48,49
30933,48,57,99,49
30934,48,51,55,56
30935,53,53,54,100
30936,48,51,51,50
30937,48,48,100,100
30938,52,53,50,100
30939,48,48,100,100
30940,52,48,55,99
30941,48,51,56,53
30942,102,102,48,49
30943,53,53,54,100
30944,48,51,52,51
30945,48,48,100,100
30946,48,48,100,100
30947,48,48,100,100
30948,102,102,48,49
30949,48,48,100,100
30950,102,102,48,49
30951,48,48,100,100
30952,51,99,102,57
30953,48,48,100,100
30954,48,48,100,100
30955,48,56,100,100
30956,48,48,100,100
30957,48,49,100,100
30958,102,102,48,49
30959,50,52,55,57
30960,48,51,54,51
30961,53,98,56,50
30962,99,102,100,100
30963,48,48,100,100
30964,48,48,100,100
30965,49,54,97,56
30966,48,48,100,100
30967,48,48,100,100
30968,52,53,55,51
30969,48,48,100,100
30970,52,53,50,100
30971,102,102,48,49
30972,53,51,57,49
30973,48,49,100,100
30974,102,102,48,49
30975,48,51,101,99
30976,57,98,55,102
30977,48,57,100,100
30978,48,51,56,53
30979,102,102,48,49
30980,48,48,100,100
30981,102,102,48,49
30982,53,53,54,100
30983,48,51,101,48
30984,53,54,55,101
30985,48,55,52,99
30986,48,49,100,100
30987,102,102,48,49
30988,48,49,100,100
30989,102,102,48,49
30990,99,54,98,54
30991,48,48,100,100
30992,48,48,100,100
30993,51,52,48,48
30994,48,48,100,100
30995,50,50,52,57
30996,48,48,100,100
30997,53,52,50,48
30998,102,102,48,49
30999,52,53,54,100
31000,102,102,48,49
31001,48,51,101,50
31002,48,102,100,101
31003,99,51,53,57
31004,102,102,48,49
31005,55,48,97,98
31006,48,48,100,100
31007,48,48,100,100
31008,51,99,57,101
31009,48,51,48,100
31010,102,102,48,49
31011,102,102,48,49
31012,48,51,48,56
31013,102,55,100,99
31014,53,48,51,102
31015,48,51,100,102
31016,52,53,55,51
31017,48,51,51,99
31018,55,97,51,49
31019,52,53,50,100
31020,48,56,100,100
31021,48,51,57,100
31022,48,48,100,100
31023,102,102,48,49
31024,102,102,48,49
31025,48,51,48,102
31026,102,102,48,49
31027,48,48,100,100
31028,48,51,50,48
31029,48,52,102,101
31030,48,48,100,100
31031,102,102,48,49
31032,52,53,50,100
31033,48,49,100,100
31034,102,102,48,49
31035,102,100,97,49
31036,102,102,48,49
31037,102,102,48,49
31038,102,102,48,49
31039,48,49,100,100
31040,48,49,100,100
31041,102,102,48,49
31042,51,52,48,48
31043,48,48,100,100
31044,102,102,48,49
31045,102,102,48,49
31046,48,51,52,52
31047,48,48,100,100
31048,48,48,100,100
31049,53,52,50,48
31050,52,53,55,51
31051,56,51,49,49
31052,50,50,52,57
31053,50,50,52,57
31054,48,48,100,100
31055,52,53,55,51
31056,53,52,50,48
31057,102,102,48,49
31058,48,49,100,100
31059,102,102,48,49
31060,50,50,52,57
31061,48,48,100,100
31062,52,53,55,51
31063,53,53,54,100
31064,48,48,100,100
31065,48,51,100,98
31066,48,51,51,48
31067,48,48,100,100
31068,53,52,50,48
31069,48,48,100,100
31070,48,48,100,100
31071,57,50,98,51
31072,48,51,50,51
31073,50,50,52,57
31074,102,102,48,49
31075,50,55,55,48
31076,102,102,48,49
31077,48,48,100,100
31078,102,102,48,49
31079,100,48,49,52
31080,48,51,54,51
31081,48,57,100,100
31082,48,48,100,100
31083,48,48,100,100
31084,48,51,52,97
31085,50,50,52,57
31086,102,102,48,49
31087,98,99,98,51
31088,48,48,100,100
31089,49,49,50,57
31090,53,53,54,100
31091,53,52,50,48
31092,102,102,48,49
31093,48,51,101,56
31094,48,48,100,100
31095,48,57,100,100
31096,48,51,48,102
31097,51,52,48,48
31098,53,53,54,100
31099,48,56,100,100
31100,48,56,100,100
31101,97,53,53,57
31102,102,102,48,49
31103,53,52,50,48
31104,53,52,50,48
31105,48,48,100,100
31106,53,52,50,48
31107,52,53,55,51
31108,48,48,100,100
31109,102,102,48,49
31110,53,52,50,48
31111,48,51,97,50
31112,48,48,100,100
31113,48,51,50,99
31114,48,48,100,100
31115,102,102,48,49
31116,48,48,100,100
31117,51,52,48,48
31118,51,100,101,56
31119,102,102,48,49
31120,48,57,100,100
31121,48,48,100,100
31122,48,49,100,100
31123,53,52,50,48
31124,102,102,48,49
31125,48,48,100,100
31126,102,102,48,49
31127,48,57,100,100
31128,100,51,52,53
31129,48,48,100,100
31130,98,48,52,49
31131,102,102,48,49
31132,102,102,48,49
31133,52,53,55,51
31134,102,102,48,49
31135,53,53,54,100
31136,102,102,48,49
31137,48,49,100,100
